# Values[k3].InitialValue	[l1]	[l13]	[l15]	[l135]	[c]	[s]	[cs]	[l2]	[sa]	[sb]	
1.23725	0.00239707	0.00239601	0.00239601	0.133825	8.98387e-05	476.761	1.91447	12.8204	12.8204	12.8204	
1.07883	0.00239707	0.00239601	0.00239601	0.133825	4.53656e-05	1006.12	2.19561	21.0347	21.0347	21.0347	
1.11018	0.00239707	0.00239601	0.00239601	0.133825	0.000337355	133.458	2.13361	7.55165	7.55165	7.55165	
1.04008	0.00239707	0.00239601	0.00239601	0.133825	5.23617e-05	887.311	2.27742	20.7279	20.7279	20.7279	
1.18761	0.00239707	0.00239601	0.00239601	0.133825	0.0001319	330.795	1.9945	9.3536	9.3536	9.3536	
1.12103	0.00239707	0.00239601	0.00239601	0.133825	0.000202869	220.912	2.11294	11.3138	11.3138	11.3138	
1.23927	0.00239707	0.00239601	0.00239601	0.133825	0.000204619	209.172	1.91136	7.16323	7.16323	7.16323	
1.16015	0.00239707	0.00239601	0.00239601	0.133825	0.000221779	198.864	2.0417	7.81358	7.81358	7.81358	
1.17729	0.00239707	0.00239601	0.00239601	0.133825	0.000332297	131.829	2.01197	8.20055	8.20055	8.20055	
1.2201	0.00239707	0.00239601	0.00239601	0.133825	9.90184e-05	435.281	1.9414	11.6557	11.6557	11.6557	
1.22702	0.00239707	0.00239601	0.00239601	0.133825	0.000123746	347.416	1.93044	8.93745	8.93745	8.93745	
1.14757	0.00239707	0.00239601	0.00239601	0.133825	0.000231672	191.338	2.06409	8.05222	8.05222	8.05222	
1.16938	0.00239707	0.00239601	0.00239601	0.133825	0.000102711	427.831	2.02559	11.6584	11.6584	11.6584	
1.216	0.00239707	0.00239601	0.00239601	0.133825	0.000106243	406.296	1.94793	8.85886	8.85886	8.85886	
1.21625	0.00239707	0.00239601	0.00239601	0.133825	0.000178605	241.663	1.94753	7.18621	7.18621	7.18621	
1.03909	0.00239707	0.00239601	0.00239601	0.133825	0.000157694	294.766	2.27958	7.60588	7.60588	7.60588	
1.0448	0.00239707	0.00239601	0.00239601	0.133825	8.81372e-05	525.977	2.26712	16.3905	16.3905	16.3905	
1.18759	0.00239707	0.00239601	0.00239601	0.133825	0.000175818	248.167	1.99454	7.49284	7.49284	7.49284	
1.07414	0.00239707	0.00239601	0.00239601	0.133825	0.000126101	362.718	2.2052	10.9795	10.9795	10.9795	
1.1534	0.00239707	0.00239601	0.00239601	0.133825	8.20001e-05	539.31	2.05365	11.5312	11.5312	11.5312	
1.24861	0.00239707	0.00239601	0.00239601	0.133825	0.00011443	372.784	1.89706	13.8655	13.8655	13.8655	
1.02387	0.00239707	0.00239601	0.00239601	0.133825	0.000117746	397.649	2.31347	8.84911	8.84911	8.84911	
1.17281	0.00239707	0.00239601	0.00239601	0.133825	0.000224428	195.535	2.01967	10.7702	10.7702	10.7702	
1.22435	0.00239707	0.00239601	0.00239601	0.133825	9.49048e-05	453.438	1.93465	10.559	10.559	10.559	
1.178	0.00239707	0.00239601	0.00239601	0.133825	0.000141354	309.821	2.01076	9.00814	9.00814	9.00814	
1.11817	0.00239707	0.00239601	0.00239601	0.133825	0.000245839	182.519	2.11836	8.06315	8.06315	8.06315	
1.17142	0.00239707	0.00239601	0.00239601	0.133825	0.00012254	358.313	2.02207	18.7081	18.7081	18.7081	
1.01738	0.00239707	0.00239601	0.00239601	0.133825	9.61324e-05	488.589	2.32823	14.744	14.744	14.744	
1.09569	0.00239707	0.00239601	0.00239601	0.133825	0.000105025	431.375	2.16182	10.0146	10.0146	10.0146	
1.04646	0.00239707	0.00239601	0.00239601	0.133825	9.30445e-05	497.85	2.26353	15.8352	15.8352	15.8352	
1.16341	0.00239707	0.00239601	0.00239601	0.133825	7.04732e-05	625.014	2.03599	13.1738	13.1738	13.1738	
1.15379	0.00239707	0.00239601	0.00239601	0.133825	8.64343e-05	511.563	2.05297	12.0721	12.0721	12.0721	
1.19074	0.00239707	0.00239601	0.00239601	0.133825	0.000106959	407.441	1.98926	9.74399	9.74399	9.74399	
1.17576	0.00239707	0.00239601	0.00239601	0.133825	0.000110401	397.035	2.0146	16.5896	16.5896	16.5896	
1.21944	0.00239707	0.00239601	0.00239601	0.133825	0.000119173	361.753	1.94244	11.6177	11.6177	11.6177	
1.05278	0.00239707	0.00239601	0.00239601	0.133825	0.00015144	304.98	2.24994	9.81965	9.81965	9.81965	
1.0479	0.00239707	0.00239601	0.00239601	0.133825	7.10732e-05	651.317	2.26042	16.6572	16.6572	16.6572	
1.1902	0.00239707	0.00239601	0.00239601	0.133825	0.000120148	362.79	1.99016	7.60894	7.60894	7.60894	
1.00798	0.00239707	0.00239601	0.00239601	0.133825	9.52216e-05	495.542	2.34994	18.2912	18.2912	18.2912	
